program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,63000.0,26048.0,36952.0,-1.4186117936117937,9.791189225092843,9.862891982184816,-0.07170275709197327,0.2,0.08333333333333333,0.11666666666666668,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,50624.0,68424.0,-1.3516118836915296,9.696321810287241,9.886193926691496,-0.1898721164042545,0.06666666666666667,0.1,-0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,50624.0,68424.0,-1.3516118836915296,9.696321810287241,9.886193926691496,-0.1898721164042545,0.06666666666666667,0.1,-0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,50624.0,68424.0,-1.3516118836915296,9.696321810287241,9.886193926691496,-0.1898721164042545,0.06666666666666667,0.1,-0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,46528.0,72520.0,-1.5586313617606602,9.73204649466908,9.824956437599324,-0.09290994293024468,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,119048.0,114112.0,4936.0,-0.043255748738081884,9.820285801464605,9.810527449497004,0.009758351967601442,0.05,0.1,-0.05,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,63000.0,26048.0,36952.0,-1.4186117936117937,9.791189225092843,9.862891982184816,-0.07170275709197327,0.2,0.08333333333333333,0.11666666666666668,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,50624.0,68424.0,-1.3516118836915296,9.696321810287241,9.886193926691496,-0.1898721164042545,0.06666666666666667,0.1,-0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,119048.0,47552.0,71496.0,-1.5035329744279946,9.637978845846913,9.811832668562765,-0.17385382271585215,0.1,0.1,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,50624.0,68424.0,-1.3516118836915296,9.696321810287241,9.886193926691496,-0.1898721164042545,0.06666666666666667,0.1,-0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,63000.0,26048.0,36952.0,-1.4186117936117937,9.516400556194862,9.685198957677907,-0.1687984014830448,0.2833333333333333,0.08333333333333333,0.2,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,45000.0,119232.0,-74232.0,0.6225845410628019,9.810527449497004,9.67044504181601,0.14008240768099434,0.1,0.1,0.0,1,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,50624.0,68424.0,-1.3516118836915296,9.696321810287241,9.886193926691496,-0.1898721164042545,0.06666666666666667,0.1,-0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,46528.0,72520.0,-1.5586313617606602,9.73204649466908,9.824956437599324,-0.09290994293024468,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,120000.0,119232.0,768.0,-0.00644122383252818,9.604500296559907,9.703145537756168,-0.09864524119626061,0.1,0.1,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,119048.0,114112.0,4936.0,-0.043255748738081884,9.820285801464605,9.810527449497004,0.009758351967601442,0.05,0.1,-0.05,0,1
