program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,63000.0,119232.0,-56232.0,0.4716183574879227,9.823375916472385,9.574995689088878,0.24838022738350674,0.13333333333333333,0.1,0.033333333333333326,1,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,92608.0,26440.0,-0.2855044920525225,9.735930660052299,9.862891982184816,-0.12696132213251765,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,92608.0,26440.0,-0.2855044920525225,9.735930660052299,9.862891982184816,-0.12696132213251765,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,92608.0,26440.0,-0.2855044920525225,9.735930660052299,9.862891982184816,-0.12696132213251765,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,93632.0,25416.0,-0.2714456596035543,9.689650002213073,9.862891982184816,-0.17324197997174373,0.11666666666666667,0.08333333333333333,0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,63000.0,69056.0,-6056.0,0.08769694161260426,9.835042487369797,9.862891982184816,-0.02784949481501897,0.11666666666666667,0.08333333333333333,0.03333333333333334,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,63000.0,119232.0,-56232.0,0.4716183574879227,9.823375916472385,9.574995689088878,0.24838022738350674,0.13333333333333333,0.1,0.033333333333333326,1,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,92608.0,26440.0,-0.2855044920525225,9.735930660052299,9.862891982184816,-0.12696132213251765,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,33000.0,68032.0,-35032.0,0.514934148635936,9.826270318325582,9.835042487369797,-0.008772169044215516,0.08333333333333333,0.11666666666666667,-0.03333333333333334,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,92608.0,26440.0,-0.2855044920525225,9.735930660052299,9.862891982184816,-0.12696132213251765,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,63000.0,53696.0,9304.0,-0.17327175208581644,9.599297285183763,9.546165381319623,0.053131903864139574,0.35,0.26666666666666666,0.08333333333333331,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,119048.0,57792.0,61256.0,-1.059939091915836,9.840924049326647,9.739515163607342,0.10140888571930518,0.06666666666666667,0.15,-0.08333333333333333,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,92608.0,26440.0,-0.2855044920525225,9.735930660052299,9.862891982184816,-0.12696132213251765,0.06666666666666667,0.08333333333333333,-0.016666666666666663,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,93632.0,25416.0,-0.2714456596035543,9.689650002213073,9.862891982184816,-0.17324197997174373,0.11666666666666667,0.08333333333333333,0.03333333333333334,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,54000.0,116160.0,-62160.0,0.5351239669421488,9.901140918723094,9.724246383522978,0.1768945352001161,0.08333333333333333,0.18333333333333332,-0.09999999999999999,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,63000.0,69056.0,-6056.0,0.08769694161260426,9.835042487369797,9.862891982184816,-0.02784949481501897,0.11666666666666667,0.08333333333333333,0.03333333333333334,1,1
