program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.592905292578237,9.484989428747326,0.10791586383091101,0.11666666666666667,0.13333333333333333,-0.016666666666666663,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,42000.0,60864.0,-18864.0,0.3099369085173502,9.862891982184816,9.776198627580175,0.08669335460464112,0.08333333333333333,0.15,-0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,42000.0,60864.0,-18864.0,0.3099369085173502,9.862891982184816,9.776198627580175,0.08669335460464112,0.08333333333333333,0.15,-0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,42000.0,60864.0,-18864.0,0.3099369085173502,9.862891982184816,9.776198627580175,0.08669335460464112,0.08333333333333333,0.15,-0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.785047187850218,9.733339314961782,0.0517078728884357,0.05,0.06666666666666667,-0.016666666666666663,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,37976.0,37312.0,664.0,-0.0177958833619211,9.798905934509568,9.811832668562765,-0.012926734053197109,0.11666666666666667,0.1,0.016666666666666663,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.592905292578237,9.484989428747326,0.10791586383091101,0.11666666666666667,0.13333333333333333,-0.016666666666666663,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,42000.0,60864.0,-18864.0,0.3099369085173502,9.862891982184816,9.776198627580175,0.08669335460464112,0.08333333333333333,0.15,-0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.675520691534434,9.467321497865735,0.20819919366869932,0.1,0.13333333333333333,-0.033333333333333326,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,42000.0,60864.0,-18864.0,0.3099369085173502,9.862891982184816,9.776198627580175,0.08669335460464112,0.08333333333333333,0.15,-0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,39000.0,104896.0,-65896.0,0.6282031726662599,9.619455052878966,9.556351020137784,0.06310403274118137,0.2,0.36666666666666664,-0.16666666666666663,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.786361660271695,9.7886340128564,-0.002272352584705928,0.05,0.08333333333333333,-0.033333333333333326,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,42000.0,60864.0,-18864.0,0.3099369085173502,9.862891982184816,9.776198627580175,0.08669335460464112,0.08333333333333333,0.15,-0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.785047187850218,9.733339314961782,0.0517078728884357,0.05,0.06666666666666667,-0.016666666666666663,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,119048.0,55744.0,63304.0,-1.1356199770378874,9.826270318325582,9.901140918723094,-0.07487060039751192,0.08333333333333333,0.08333333333333333,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,37976.0,37312.0,664.0,-0.0177958833619211,9.798905934509568,9.811832668562765,-0.012926734053197109,0.11666666666666667,0.1,0.016666666666666663,1,1
