program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,111000.0,47552.0,63448.0,-1.3342866756393001,9.584293137507515,9.797608943337888,-0.2133158058303728,0.2833333333333333,0.11666666666666667,0.16666666666666666,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,48000.0,70080.0,-22080.0,0.3150684931506849,9.848205545136535,9.824956437599324,0.02324910753721099,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,48000.0,70080.0,-22080.0,0.3150684931506849,9.848205545136535,9.824956437599324,0.02324910753721099,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,48000.0,70080.0,-22080.0,0.3150684931506849,9.848205545136535,9.824956437599324,0.02324910753721099,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,66000.0,114112.0,-48112.0,0.4216208637128435,9.760530812634594,9.811832668562765,-0.05130185592817149,0.18333333333333332,0.1,0.08333333333333331,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,119048.0,31168.0,87880.0,-2.819558521560575,9.639241210226896,9.810527449497004,-0.171286239270108,0.1,0.1,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,111000.0,47552.0,63448.0,-1.3342866756393001,9.584293137507515,9.797608943337888,-0.2133158058303728,0.2833333333333333,0.11666666666666667,0.16666666666666666,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,48000.0,70080.0,-22080.0,0.3150684931506849,9.848205545136535,9.824956437599324,0.02324910753721099,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,69000.0,89536.0,-20536.0,0.2293602573266619,9.826270318325582,9.811832668562765,0.014437649762816918,0.08333333333333333,0.1,-0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,48000.0,70080.0,-22080.0,0.3150684931506849,9.848205545136535,9.824956437599324,0.02324910753721099,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,93000.0,32192.0,60808.0,-1.8889165009940359,9.67594699439301,9.68009490816661,-0.0041479137736004645,0.26666666666666666,0.21666666666666667,0.04999999999999999,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.761765878170939,9.4839881645324,0.27777771363853887,0.11666666666666667,0.15,-0.033333333333333326,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,48000.0,70080.0,-22080.0,0.3150684931506849,9.848205545136535,9.824956437599324,0.02324910753721099,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,66000.0,114112.0,-48112.0,0.4216208637128435,9.760530812634594,9.811832668562765,-0.05130185592817149,0.18333333333333332,0.1,0.08333333333333331,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,66000.0,55744.0,10256.0,-0.18398392652123996,9.750552817974775,9.826270318325582,-0.07571750035080704,0.13333333333333333,0.08333333333333333,0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,119048.0,31168.0,87880.0,-2.819558521560575,9.639241210226896,9.810527449497004,-0.171286239270108,0.1,0.1,0.0,0,1
