program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,54000.0,103872.0,-49872.0,0.4801293900184843,9.70691535901571,9.824956437599324,-0.11804107858361412,0.15,0.08333333333333333,0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.704421191592857,9.704388416815743,3.2774777114497056e-05,0.1,0.15,-0.04999999999999999,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.704421191592857,9.704388416815743,3.2774777114497056e-05,0.1,0.15,-0.04999999999999999,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.704421191592857,9.704388416815743,3.2774777114497056e-05,0.1,0.15,-0.04999999999999999,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,105000.0,89536.0,15464.0,-0.17271265189421015,9.860882044128461,9.901140918723094,-0.04025887459463284,0.13333333333333333,0.08333333333333333,0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,78000.0,33216.0,44784.0,-1.3482658959537572,9.823375916472385,9.862891982184816,-0.039516065712431825,0.13333333333333333,0.08333333333333333,0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,54000.0,103872.0,-49872.0,0.4801293900184843,9.70691535901571,9.824956437599324,-0.11804107858361412,0.15,0.08333333333333333,0.06666666666666667,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.704421191592857,9.704388416815743,3.2774777114497056e-05,0.1,0.15,-0.04999999999999999,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.609506187085147,9.802295197740111,-0.19278901065496434,0.1,0.03333333333333333,0.06666666666666668,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.704421191592857,9.704388416815743,3.2774777114497056e-05,0.1,0.15,-0.04999999999999999,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,33000.0,47552.0,-14552.0,0.3060228802153432,9.64718137254902,9.862891982184816,-0.2157106096357957,0.21666666666666667,0.08333333333333333,0.13333333333333336,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,72000.0,83392.0,-11392.0,0.13660782808902533,9.835042487369797,9.731180012049258,0.10386247532053972,0.11666666666666667,0.16666666666666666,-0.04999999999999999,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,72128.0,46920.0,-0.6505102040816326,9.704421191592857,9.704388416815743,3.2774777114497056e-05,0.1,0.15,-0.04999999999999999,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,105000.0,89536.0,15464.0,-0.17271265189421015,9.860882044128461,9.901140918723094,-0.04025887459463284,0.13333333333333333,0.08333333333333333,0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,102000.0,106944.0,-4944.0,0.04622980251346499,9.862891982184816,9.886193926691496,-0.023301944506679106,0.08333333333333333,0.1,-0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,78000.0,33216.0,44784.0,-1.3482658959537572,9.823375916472385,9.862891982184816,-0.039516065712431825,0.13333333333333333,0.08333333333333333,0.05,1,1
