program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,36000.0,29120.0,6880.0,-0.23626373626373626,9.678632565097066,9.645951237311028,0.032681327786038494,0.23333333333333334,0.21666666666666667,0.016666666666666663,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.80697150821033,9.87913028759531,-0.07215877938497961,0.06666666666666667,0.06666666666666667,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.80697150821033,9.87913028759531,-0.07215877938497961,0.06666666666666667,0.06666666666666667,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.80697150821033,9.87913028759531,-0.07215877938497961,0.06666666666666667,0.06666666666666667,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,37312.0,81736.0,-2.1906089193825045,9.663473191343696,9.797608943337888,-0.13413575199419192,0.11666666666666667,0.11666666666666667,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,48000.0,56768.0,-8768.0,0.1544532130777903,9.78617435297123,9.862891982184816,-0.07671762921358649,0.13333333333333333,0.08333333333333333,0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,36000.0,29120.0,6880.0,-0.23626373626373626,9.678632565097066,9.645951237311028,0.032681327786038494,0.23333333333333334,0.21666666666666667,0.016666666666666663,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.80697150821033,9.87913028759531,-0.07215877938497961,0.06666666666666667,0.06666666666666667,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,90000.0,108992.0,-18992.0,0.17425132119788608,9.813180475494967,9.80443228595411,0.008748189540856544,0.15,0.16666666666666666,-0.016666666666666663,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.80697150821033,9.87913028759531,-0.07215877938497961,0.06666666666666667,0.06666666666666667,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,114000.0,49600.0,64400.0,-1.2983870967741935,9.68248626419785,9.810527449497004,-0.12804118529915343,0.38333333333333336,0.1,0.2833333333333333,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,119048.0,52672.0,66376.0,-1.260176184690158,9.72585238453932,9.901140918723094,-0.17528853418377466,0.08333333333333333,0.08333333333333333,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,119048.0,119232.0,-184.0,0.0015432098765432098,9.80697150821033,9.87913028759531,-0.07215877938497961,0.06666666666666667,0.06666666666666667,0.0,0,0
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,37312.0,81736.0,-2.1906089193825045,9.663473191343696,9.797608943337888,-0.13413575199419192,0.11666666666666667,0.11666666666666667,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,119048.0,76224.0,42824.0,-0.5618178001679262,9.689032819357177,9.862891982184816,-0.17385916282763958,0.08333333333333333,0.08333333333333333,0.0,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,48000.0,56768.0,-8768.0,0.1544532130777903,9.78617435297123,9.862891982184816,-0.07671762921358649,0.13333333333333333,0.08333333333333333,0.05,1,1
